stock_code,stock_name,current_price,base_score,corp_code,corp_name,report_nm,rcept_no,rcept_dt,status,document_status,confidence,export_hits,fx_hits,hedge_hits,foreign_debt_hits,import_cost_hits,fx_exposure_score,negative_score,final_score,evidence_snippet,reason,추천표시
083420,그린케미칼,4485.0,0.0,00454946,그린케미칼,분기보고서 (2026.03),20260514001072,20260514,OK,OK_ZIP,A,50,34,63,2,5,66,14,131.1,"매출유형 품 목 구체적 용도 주요상표 매출액 비율 화학물질 및화학제품 제조업 제품 계면활성제 등 내수 세제등의 원료 등 KONION 등 26,258 33.8% 수출 "" "" 44,298 57.0% 합계 "" "" 70,555 90.8% 상품 기타 내수 세제등의 원료 등 KONION 등 5,877 7.6% 수출 "" "" 1,258",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 84건 / 환헤지/파생상품 단서 63건 / 외화부채·수입원가 부담 단서 7건 / 공시신뢰도 A,✅
145990,삼양사,45400.0,0.0,00896285,삼양사,분기보고서 (2026.03),20260515001892,20260515,OK,OK_ZIP,A,76,46,131,6,1,66,14,131.1,"체 1,000 1,070 1,125 전분당 전체 817 804 802 밀가루 전체 661 684 721 화학 PC 컴파운드 내수 3,936 4,005 4,070 수출 3,979 4,086 4,041 PCR 내수 3,208 3,202 3,084 수출 4,170 3,985 3,637 PET Bottle 내수 97 98 98 수출",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 122건 / 환헤지/파생상품 단서 131건 / 외화부채·수입원가 부담 단서 7건 / 공시신뢰도 A,✅
298020,효성티앤씨,277500.0,0.0,01316227,효성티앤씨,[기재정정]분기보고서 (2026.03),20260514001431,20260514,OK,OK_ZIP,A,201,95,106,6,1,66,14,131.1,"도 기준 2026년 1분기 매출액은 1조 1,550억원이며, 섬유부문은 2,617억원, 무역 등 부문은 8,933억원 입니다. 당사의 판매경로는 Local 및 직수출, 내수직판으로 구분되어 있으며, 대금회수 조건은 신용장 또는 무신용장 거래, 현금 및 어음 결제 등이 있습니다. 당사는 영업사원들의 Sales 능력을 배양하여",DART corp_code 매칭 / 최근 보고서: [기재정정]분기보고서 (2026.03) / 수출/해외·환율 단서 296건 / 환헤지/파생상품 단서 106건 / 외화부채·수입원가 부담 단서 7건 / 공시신뢰도 A,✅
306200,세아제강,123900.0,0.0,01325979,세아제강,분기보고서 (2026.03),20260515001247,20260515,OK,OK_ZIP,A,86,19,66,4,3,66,14,131.1,", 강판, 강재, 기계, 전기기기, 공구, 산소 및화학약품 등의 제조매매 영위 2 강관, 강판, 강재, 광물, 기계, 공구 및 제 건축자재등의 가공매매 영위 3 수출입 무역업 영위 4 광산업 미영위 5 물품매도 확약서 발행업(을파상) 영위 6 부동산 매매 및 임대업 영위 7 주택건설 사업 미영위 8 도시가스 사업 미영위 9",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 105건 / 환헤지/파생상품 단서 66건 / 외화부채·수입원가 부담 단서 7건 / 공시신뢰도 A,✅
402340,SK스퀘어,1589000.0,0.0,01596425,SK스퀘어,분기보고서 (2026.03),20260514001477,20260514,OK,OK_ZIP,A,65,73,29,7,0,66,14,131.1,"[SK스퀘어] 가. 매출실적 (단위:백만원) 사업부문 매출유형 품목 제6기 1분기(2026년) 제5기(2025년) 제4기(2024년) 투자사업 서비스 지주사업 수출 - - - 내수 282 1,099 182 합계 282 1,099 182 모빌리티 사업 서비스 운송주선업 및 모빌리티 사업 등 수출 3,471 23,326 16,",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 138건 / 환헤지/파생상품 단서 29건 / 외화부채·수입원가 부담 단서 7건 / 공시신뢰도 A,✅
499790,GS피앤엘,37500.0,0.0,01882845,GS피앤엘,분기보고서 (2026.03),20260515000398,20260515,OK,OK_ZIP,A,17,8,8,2,0,62,4,130.6,"사의 보고부문 구분 기준에 의하여 다음과 같이 구분되며주요 내용은 다음과 같습니다. 사업부문 주요 재화 및 용역 주요 고객정보 유통 일반소비용품 소매 고객 무역 수출입업 및 동 대행업, 국내외 상사 대리점업, 수출입품의 판매업 및 위탁업 Jindal, PT.PABRIK BESI BETON 등 가스전력사업 전력, 도시가스 및",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 25건 / 환헤지/파생상품 단서 8건 / 외화부채·수입원가 부담 단서 2건 / 공시신뢰도 A,✅
002630,오리엔트바이오,890.0,0.0,00141626,오리엔트바이오,[기재정정]사업보고서 (2026.03),20260619000626,20260619,OK,OK_ZIP,A,121,52,4,5,0,64,10,130.5,"립일자 당사는 1959년 04월 16일에 '시계류 제조와 가공판매업' 등을 주 영업목적으로 설립되었습니다. 당사는 2003년 08월 25일에 '실험동물의 생산, 수출, 수입 및 생명과학 관련 연구개발업등'을 영위하는 '주식회사 바이오제노믹스'와 합병 및 2005년 07월 25일 주주총회를 통하여 기존 사업인 '시계사업부문'을",DART corp_code 매칭 / 최근 보고서: [기재정정]사업보고서 (2026.03) / 수출/해외·환율 단서 173건 / 환헤지/파생상품 단서 4건 / 외화부채·수입원가 부담 단서 5건 / 공시신뢰도 A,✅
003830,대한화섬,105100.0,0.0,00113544,대한화섬,분기보고서 (2026.03),20260515002405,20260515,OK,OK_ZIP,A,23,11,7,3,1,63,8,130.2,"0,958 11,595 총 계 26,522 108,226 123,786 나. 판매경로 및 판매방법 등 1) 판매조직 : 영업팀 2) 판매경로 당 사 -→ 내수, 수출(직ㆍ편물업체, 유통업체) 다. 판매방법 및 조건 1). 대금회수조건 - 내수 및 LOCAL : 현금 및 어음,내국신용장 등 약 30일 ~ 60일 이내 회수 -",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 34건 / 환헤지/파생상품 단서 7건 / 외화부채·수입원가 부담 단서 4건 / 공시신뢰도 A,✅
004310,현대약품,5160.0,0.0,00164706,현대약품,분기보고서 (2026.02),20260414002254,20260414,OK,OK_ZIP,A,20,11,1,0,0,60,0,130.0,",688 4. 매출 및 수주상황 가. 매출현황 (단위 : 천원) 사업부문 매출유형 품 목 제63기 1분기 제62기 제61기 의약품 제품 및 상품 완제 의약품 외 수출 - - - 내수 39,495,470 159,872,411 143,946,597 합계 39,495,470 159,872,411 143,946,597 식품 제품 및",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.02) / 수출/해외·환율 단서 31건 / 환헤지/파생상품 단서 1건 / 공시신뢰도 A,✅
002690,동일제강,1527.0,0.0,00118451,동일제강,분기보고서 (2026.03),20260515001238,20260515,OK,OK_ZIP,A,54,18,1,3,0,62,6,129.9,"화 되는 상황입니다. 최근 반도체 시장의 호황으로 전력, 건설, 반도체 부품 등 반도체 관련 산업에 한하여지속적인 성장이 예상되나 그 외 제조업 중 자동차산업의 수출 감소와 일반기계,건설산업의 감소 또는 보합으로 전망되고 있습니다. 조선업은 호조세로 수익성 높은 선종선별 수주 및 건조량 증가 등으로 성장 전망하고 있습니다.",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 72건 / 환헤지/파생상품 단서 1건 / 외화부채·수입원가 부담 단서 3건 / 공시신뢰도 A,✅
033270,유나이티드제약,17400.0,0.0,00158963,유나이티드,분기보고서 (2026.03),20260514001336,20260514,OK,OK_ZIP,A,58,18,5,5,1,64,12,129.8,"② 배당절차 개선방안 반영 나. 사업목적 현황 구 분 사업목적 사업영위 여부 1 의약품, 동물약품, 염료, 농약, 화장품, 의료 용구의 생산 및 판매업 영위 2 수출입업 영위 3 원료의약품의 소분판매업 영위 4 부동산 임대업 영위 5 수입대행업 영위 6 건강보조식품 제조 및 판매업 영위 7 기타 연관 제품의 생산 및 판매업",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 76건 / 환헤지/파생상품 단서 5건 / 외화부채·수입원가 부담 단서 6건 / 공시신뢰도 A,✅
002760,보락,888.0,0.0,00123107,보락,분기보고서 (2026.03),20260513000143,20260513,OK,OK_ZIP,A,35,17,2,4,0,62,8,129.2,"영위하고 있으며, 상품의 매출과 기타(임가공 외)사업을 영위하고 있습니다. 또한 국내 단일 사업장으로서 타 지역 및 해외 사업장을 두고 있지 않으므로 내수 및 수출의 매출은 국내 단일 사업장에 귀속되고 있습니다. 당사의 연구개발 활동은 식품 향료, 생약제, 식품 기능성 소재, 천연화장품 신소재 개발 등 최근 트렌드에 맞는",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 52건 / 환헤지/파생상품 단서 2건 / 외화부채·수입원가 부담 단서 4건 / 공시신뢰도 A,✅
013700,까뮤이앤씨,1292.0,0.0,00129420,까뮤이앤씨,분기보고서 (2026.03),20260515000672,20260515,OK,OK_ZIP,A,46,20,2,4,0,62,8,129.2,"주요매출처 금 액 비 율 금 액 비 율 금 액 비 율 소재사업 내수 대한알미늄, 동준에이치에스 외 7,235 40.9 23,155 36.8 19,122 36.1 수출 Manakin Industries 3,890 22.0 12,337 19.7 2,399 4.5 패키징사업 내수 삼아알미늄, 롯데패키징솔루션즈 외 2,972 16.",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 66건 / 환헤지/파생상품 단서 2건 / 외화부채·수입원가 부담 단서 4건 / 공시신뢰도 A,✅
069640,한세엠케이,854.0,0.0,00357360,한세엠케이,분기보고서 (2026.03),20260515002384,20260515,OK,OK_ZIP,A,82,19,2,4,0,62,8,129.2,"발행한도 명확히 규정- 배당기준일을 이사회 결의로 정할 수 있도록 개정 나. 사업목적 현황 구 분 사업목적 사업영위 여부 1 의류 제조 도ㆍ소매업 영위 2 의류 수출ㆍ입업 영위 3 부동산 임대업 영위 4 통신판매업 영위 5 인터넷 사업 영위 6 외식 사업 미영위 7 다음 물품의 도·소매업(도서, 문구용품, 컴팩트디스크 및 음",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 101건 / 환헤지/파생상품 단서 2건 / 외화부채·수입원가 부담 단서 4건 / 공시신뢰도 A,✅
002620,제일파마홀딩스,6710.0,0.0,00148443,제일파마홀딩스,[기재정정]분기보고서 (2026.03),20260518000378,20260518,OK,OK_ZIP,A,92,16,6,7,0,64,14,129.1,"영위 6 부동산 매매 및 임대업 영위 7 위 각 호와 관련된 일체의 부대사업 및 투자 영위 8 국내외의 광고의 대행업 및 광고물제작 및 매매 미영위 9 의약품 수출입, 제조, 판매업 미영위 10 의약품 소분업 미영위 11 향정신성 의약품 수출입 및 제조 판매업 미영위 12 의약품 가공수탁, 제조시설 및 기구 임대업 미영위",DART corp_code 매칭 / 최근 보고서: [기재정정]분기보고서 (2026.03) / 수출/해외·환율 단서 108건 / 환헤지/파생상품 단서 6건 / 외화부채·수입원가 부담 단서 7건 / 공시신뢰도 A,✅
001270,부국증권,57200.0,0.0,00123772,부국증권,분기보고서 (2026.03),20260515001465,20260515,OK,OK_ZIP,A,5,18,126,0,0,59,0,129.0,"지수의 등락으로 변동성이 존재하지만 본격 반등시점이 도래할 경우를 기회로 삼아, 시장의 흐름에 맞는 공사모 신규 펀드 라인업을 강화하고 해외주식형펀드(베트남펀드,글로벌거래소펀드)의 정비를 통해 회사의 경쟁력을 더욱 강화해 나갈 예정입니다.여신전문금융업의 경우 예금 이외의 방법으로 자금을 조달하여 여신을 공급하기 때문에 리스크관",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 23건 / 환헤지/파생상품 단서 126건 / 공시신뢰도 A,✅
145270,케이탑리츠,760.0,0.0,00861076,케이탑리츠,분기보고서 (2026.03),20260513000530,20260513,OK,OK_ZIP,A,5,30,10,0,0,59,0,129.0,"(케이탑리츠, 에이리츠, 스타에스엠리츠, 이리츠코크렙, 신한알파리츠, NH프라임리츠, 롯데리츠, 이지스밸류플러스리츠, 미래에셋맵스리츠, 이지스레지던스리츠, 제이알글로벌리츠, 코람코라이프인프라리츠, ESR켄달스퀘어리츠, 디앤디플랫폼리츠, SK리츠, NH올원리츠, 미래에셋글로벌리츠, 신한서부티엔디리츠, 코람코더원리츠, 마스턴프리미",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 35건 / 환헤지/파생상품 단서 10건 / 공시신뢰도 A,✅
117580,대성에너지,6850.0,0.0,00787376,대성에너지,분기보고서 (2026.03),20260515001773,20260515,OK,OK_ZIP,A,23,9,7,3,0,61,6,128.9,"금융자산 내역에 대한 공시 당분기말 (단위 : 원) 금융자산, 범주 금융자산, 범주 합계 당기손익-공정가치 측정 금융자산 채무증권 출자금 지분증권 CP 외 대성글로벌위너 청년창업 투자조합 영호남지역 균형발전 특구펀드 대성-HGI 그린임팩트 투자조합 대성 메타버스 스케일업 투자조합 대성 세컨더리 투자조합 ２호 청운신용협동조합",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 32건 / 환헤지/파생상품 단서 7건 / 외화부채·수입원가 부담 단서 3건 / 공시신뢰도 A,✅
001800,오리온홀딩스,25250.0,0.0,00117577,오리온홀딩스,분기보고서 (2026.03),20260515000608,20260515,OK,OK_ZIP,A,90,11,24,5,0,62,10,128.5,"제조 및 매매에 관한 사업 미영위 16 영림, 영농 및 원예 미영위 17 포장재료 제조 매매업 및 인쇄업 미영위 18 군수물자 생산가공 및 납품업 미영위 19 수출입업 및 수출입품 판매업 미영위 20 부동산 개발, 임대 및 공급, 매매, 분양업, 기타 관련 서비스업 영위 21 투자에 관한 사업 영위 22 운수 및 창고 보관",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 101건 / 환헤지/파생상품 단서 24건 / 외화부채·수입원가 부담 단서 5건 / 공시신뢰도 A,✅
010100,한국무브넥스,3750.0,0.0,00160418,한국무브넥스,분기보고서 (2026.03),20260515000871,20260515,OK,OK_ZIP,A,201,43,3,5,0,62,10,128.5,"프랜지, 산업기계 등으로 구분됩니다. 자동차부품은 완성차의 생산대수에 연동되기 때문에 경기 변동에 따라 매출에 영향을 받으며 국내 완성차를 통한 내수판매와 로컬 수출 및 해외현지법인등을 통한 수출판매가 있습니다. 프랜지 및 산업기계 등은 국제유가 및 업황에 따라 매출에 영향을 받으며 대리점 및 국내직거래를 통한 내수판매와 무",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 244건 / 환헤지/파생상품 단서 3건 / 외화부채·수입원가 부담 단서 5건 / 공시신뢰도 A,✅
000480,CR홀딩스,4945.0,0.0,00148984,시알홀딩스,분기보고서 (2026.03),20260514000731,20260514,OK,OK_ZIP,A,93,25,113,8,0,64,16,128.4,"가전전자제품 부품 등 현대자동차기아자동차 등 자동차, Motor-cycle, 가전제품, 전자제품, 기타 기계부품용철계, 청동계소결기계부품의 제조, 조립, 판매, 수출업 골프장업 ㈜화순컨트리클럽 그린피, 카트이용등 입장고객 골프장 건설 및 경영, 부동산업 부동산업 ㈜브이인마크청년주택위탁관리부동산투자회사인사동프로젝트금융투자 ㈜시",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 118건 / 환헤지/파생상품 단서 113건 / 외화부채·수입원가 부담 단서 8건 / 공시신뢰도 A,✅
000520,삼일제약,6840.0,0.0,00128032,삼일제약,분기보고서 (2026.03),20260515001826,20260515,OK,OK_ZIP,A,45,32,29,8,0,64,16,128.4,"매업 20. 동물의약품 개발, 제조 및 도소매업 21. 의약용 화합물 및 항생물질 제조업 22. 위 각호에 부대되는 사업에 대한 투자 23. 위 각호에 부대되는 수출입업 및 수출입알선업 제39조의 2(감사위원회의 구성) 사업다각화에 따른 사업목적 추가개정상법 제542조12 제2항 외 상법 변경안 반영 다. 사업목적 현황 구",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 77건 / 환헤지/파생상품 단서 29건 / 외화부채·수입원가 부담 단서 8건 / 공시신뢰도 A,✅
001020,페이퍼코리아,2180.0,0.0,00134723,페이퍼코리아,분기보고서 (2026.03),20260515002294,20260515,OK,OK_ZIP,A,90,33,23,8,0,64,16,128.4,"업 미영위 3 석유류와 윤활유 판매업 미영위 4 컴퓨터와 동 주변기기 및 소프트웨어 개발판매업 미영위 5 정보, 통신 써어비스업 및 동 대행업 미영위 6 판매업 수출입업 및 동 대행업 영위 7 각종 화학공업 미영위 8 부동산 임대업 및 조림사업 영위 9 항만운송업, 해운업 및 기타 운송업 미영위 10 건 설 업 미영위 11",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 123건 / 환헤지/파생상품 단서 23건 / 외화부채·수입원가 부담 단서 8건 / 공시신뢰도 A,✅
001440,대한전선,32900.0,0.0,00113207,대한전선,분기보고서 (2026.03),20260515002741,20260515,OK,OK_ZIP,A,115,41,212,8,0,64,16,128.4,"인해 환율변동위험에 노출되는 환포지션의 주요 통화로는 USD, SGD, GBP, EUR 등이 있습니다. 연결실체는 영업활동에서 발생하는 환위험의 최소화를 위하여 수출입 등의 경상거래및 예금, 차입 등의 자금거래시 현지통화로 거래하거나 입금 및 지출 통화를 일치시키는것을 원칙으로 함으로써 환포지션 발생을 최대한 억제하고 있습니",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 156건 / 환헤지/파생상품 단서 212건 / 외화부채·수입원가 부담 단서 8건 / 공시신뢰도 A,✅
001450,현대해상,36700.0,0.0,00164973,현대해상,분기보고서 (2026.03),20260515003004,20260515,OK,OK_ZIP,A,127,96,690,8,0,64,16,128.4,한국 3월 31일 100.00 100.00 (*18) 현대인베스트SRI사모부동산투자신탁2호(*4) 한국 3월 31일 88.46 76.92 (*18) 현대인베스트글로벌일반사모부동산투자신탁16호(*17) 한국 3월 31일 100.00 100.00 (*18) 현대인베스트글로벌일반사모부동산투자신탁17호(*17) 한국 3월 31일 1,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 223건 / 환헤지/파생상품 단서 690건 / 외화부채·수입원가 부담 단서 8건 / 공시신뢰도 A,✅
001520,동양,550.0,0.0,00117337,동양,분기보고서 (2026.03),20260515002582,20260515,OK,OK_ZIP,A,94,22,30,8,0,64,16,128.4,"GO 내 수 대리점 : 본사 → 대리점 → 도매상 → 소매상 → 소비자 직매장 : 본사 → 직매장 → 소비자 직거래 : 본사 → 거래처 3) 판매방법 및 조건- 수출, 로칼 : 수출(내국)신용장을 근거로 생산출고후 금융기관에 환어음 추심 또는매입으로 대전 회수합니다.- 내수 : 생산출고 후 현금 또는 어음을 수취하며 수취된",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 116건 / 환헤지/파생상품 단서 30건 / 외화부채·수입원가 부담 단서 8건 / 공시신뢰도 A,✅
001620,케이비아이동국실업,2320.0,0.0,00114765,케이비아이동국실업,분기보고서 (2026.03),20260515000859,20260515,OK,OK_ZIP,A,91,31,8,8,0,64,16,128.4,일 정비- 독립이사로 명칭 변경 및 이사회 내 독립이사 수 상향- 독립이사로 명칭 변경- 정관 시행일 변경 3. 사업목적 현황 구 분 사업목적 사업영위 여부 1 수출입업(국내외 무역업) 영위 2 섬유류 제조 및 가공판매업 미영위 3 물품매도확약서발행업 미영위 4 염료제조판매업(식품에 첨가하는 염료 및 의약용염료 제외) 미영위,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 122건 / 환헤지/파생상품 단서 8건 / 외화부채·수입원가 부담 단서 8건 / 공시신뢰도 A,✅
001820,삼화콘덴서,119300.0,0.0,00129350,삼화콘덴서공업,분기보고서 (2026.03),20260515001390,20260515,OK,OK_ZIP,A,97,43,14,8,0,64,16,128.4,"반영(상법) 2) 사업목적 현황 구 분 사업목적 사업영위 여부 1 전기, 전자, 통신기계기구 및 부품 제조판매업 영위 2 전기공사업 영위 3 제지가공업 영위 4 수출입업 영위 5 물품매도확약서 발행업 영위 6 부동산 임대업 영위 7 전 각호에 부대되는 사업 영위 II. 사업의 내용 1. 사업의 개요 당사는 국내 유일의 콘덴서",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 140건 / 환헤지/파생상품 단서 14건 / 외화부채·수입원가 부담 단서 8건 / 공시신뢰도 A,✅
002200,한국수출포장,2280.0,0.0,00158112,한국수출포장공업,분기보고서 (2026.03),20260515002444,20260515,OK,OK_ZIP,A,58,47,9,7,1,64,16,128.4,분기보고서 6.5 한국수출포장공업(주) 1 Y 110111-0008882 분 기 보 고 서 (제 70 기) 사업연도 2026년 01월 01일 부터 2026년 03월 31일 까지 금융위원회,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 105건 / 환헤지/파생상품 단서 9건 / 외화부채·수입원가 부담 단서 8건 / 공시신뢰도 A,✅
002320,한진,16090.0,0.0,00163512,한진,분기보고서 (2026.03),20260515002513,20260515,OK,OK_ZIP,A,234,27,178,8,0,64,16,128.4,"의 시너지를 높이고 있습니다. SNS 인플루언서 특화 솔루션인 '원스타 서비스'를 통해 K-브랜드의 성장을 지원하며, 와인 등 특화 배송 서비스 및 중소상공인의 수출 지원 사업을 확대하고 있습니다. 오프라인 트랜드 페어 참여 등 다각적인 활동을 통해 이커머스 셀러들의 실질적인 성장을 돕는 물류 파트너로 거듭나고 있습니다. 2",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 261건 / 환헤지/파생상품 단서 178건 / 외화부채·수입원가 부담 단서 8건 / 공시신뢰도 A,✅
002350,넥센타이어,6700.0,0.0,00173874,넥센타이어,분기보고서 (2026.03),20260515001713,20260515,OK,OK_ZIP,A,183,100,54,8,0,64,16,128.4,"→본사(중계무역)----→ 바이어, 자동차회사 (3) 판매방법 및 조건 1) 내수판매 - 담보설정거래가 주이며 도/소매 매출 후 전자결제, 현금 및 전자어음2) 수출판매 - L/C, T/T, D/A, D/P거래 등 (4) 판매전략 1) 영업기반의 GLOBAL MARKETING 체계 구축 2) 고부가가치 제품 생산, 판매강화3",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 283건 / 환헤지/파생상품 단서 54건 / 외화부채·수입원가 부담 단서 8건 / 공시신뢰도 A,✅
002990,금호건설,9500.0,0.0,00106313,금호건설,분기보고서 (2026.03),20260515000373,20260515,OK,OK_ZIP,A,25,59,34,8,0,64,16,128.4,)호반건설 13위 : 디엘건설(주) 14위 : 두산에너빌리티(주) 15위 : 계룡건설산업(주) 16위 : (주)서희건설 17위 : 제일건설(주) 18위 : 코오롱글로벌(주) 19위 : (주)태영건설 20위 : (주)케이씨씨건설 21위 : 우미건설(주) 22위 : 대방건설(주) 23위 : 쌍용건설(주)24위 : 금호건설(주) ※,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 84건 / 환헤지/파생상품 단서 34건 / 외화부채·수입원가 부담 단서 8건 / 공시신뢰도 A,✅
003160,디아이,24700.0,0.0,00118275,디아이,[기재정정]사업보고서 (2025.12),20260605000334,20260605,OK,OK_ZIP,A,82,149,104,8,0,64,16,128.4,"기 기, 계량기기 및 산업기기의 판매업2. 상기 각호의 제작 및 수리업3. 반도체 장비의 제조, 수리, 판매 및 임대업4. 반도체 및 관련 제품의 제조판매업5. 수출입업, 해외상사 대리업6. 부동산 임대업7. 전자부품 제조 및 판매업8. 전동기, 발전기 및 전기변환장치 제조 및 판매업9. 각호에 관련된 부대사업 ※ 사업부문에",DART corp_code 매칭 / 최근 보고서: [기재정정]사업보고서 (2025.12) / 수출/해외·환율 단서 231건 / 환헤지/파생상품 단서 104건 / 외화부채·수입원가 부담 단서 8건 / 공시신뢰도 A,✅
003620,KG모빌리티,2925.0,0.0,00138242,KG모빌리티,분기보고서 (2026.03),20260515000616,20260515,OK,OK_ZIP,A,107,89,275,8,0,64,16,128.4,"및 동부분품의 제조, 판매업 2. 각종 중기 및 동부분품의 제조, 판매업 3. 각종 자동차 및 중기의 수리업 4. 자동차 검사대행사업 5. 소방기기 제작업 6. 수출입업 및 동대행업 7. 자동차부품 도매업 8. 물품매도확약서 발행업 9. 각종 엔진 및 관련 부품의 제조·생산 10. 자동차 등록 대행업 11. 수출입품의 판매",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 196건 / 환헤지/파생상품 단서 275건 / 외화부채·수입원가 부담 단서 8건 / 공시신뢰도 A,✅
003650,미창석유,138200.0,0.0,00122056,미창석유공업,분기보고서 (2026.03),20260515001902,20260515,OK,OK_ZIP,A,37,52,31,7,1,64,16,128.4,"및 철도청 납품업체 등록 1978 . 11 . 일본""다이쿄""석유㈜와 기술제휴(1985. 12 계약 종료) 1982 . 11 . 영국 ""B.P""사 선박유 국내생산 수출 1986 . 01 . 30 일본 미쓰비시석유㈜와 기술제휴 1986 . 01 . 현대자동차 엔진오일 순정품 납품 1991 . 11 . 29 영국CASTROL사 선",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 89건 / 환헤지/파생상품 단서 31건 / 외화부채·수입원가 부담 단서 8건 / 공시신뢰도 A,✅
003690,코리안리,13420.0,0.0,00113191,코리안리,[기재정정]분기보고서 (2026.03),20260529002207,20260529,OK,OK_ZIP,A,121,101,707,8,0,64,16,128.4,CI 작업 일환 마. 화의 또는 회사 정리절차 여부 - 해당사항 없음 바. 합병 등 내용 - 해당사항 없음 사. 주된 사업의 변화 - 1969. 2. 18 : 수출보험업무 대행( '76. 12. 31 수출입은행으로 이관) - 1989. 6. 1 : 원자력보험 풀 업무 당사 이관- 1997 : 재보험 자유화 o 국내우선출재제,DART corp_code 매칭 / 최근 보고서: [기재정정]분기보고서 (2026.03) / 수출/해외·환율 단서 222건 / 환헤지/파생상품 단서 707건 / 외화부채·수입원가 부담 단서 8건 / 공시신뢰도 A,✅
003960,사조대림,29150.0,0.0,00109718,사조대림,분기보고서 (2026.03),20260515001981,20260515,OK,OK_ZIP,A,100,33,67,8,0,64,16,128.4,"매매업 영위 4 제빙업 미영위 5 농ㆍ축산물의 가공 및 매매업 영위 6 식품 및 음료의 제조, 매매업 영위 7 양식업 미영위 8 조선철공업 미영위 9 일반물자의 수출입업 영위 10 광산물의 채굴 및 매매, 운반업 미영위 11 제재업 미영위 12 부동산 임대업 및 판매업 영위 13 창고업 영위 14 건설업 미영위 15 해운업",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 133건 / 환헤지/파생상품 단서 67건 / 외화부채·수입원가 부담 단서 8건 / 공시신뢰도 A,✅
004000,롯데정밀화학,44800.0,0.0,00157681,롯데정밀화학,분기보고서 (2026.03),20260515001167,20260515,OK,OK_ZIP,A,86,19,10,8,0,64,16,128.4,"영위 24 외항화물운송사업 미영위 25 선박연료공급업 영위 26 수소 및 수소에너지 사업 미영위 27 선박대여업 영위 28 각호의 사업에 관한 물품의 매매 및 수출입업, 도산매업, 대리업 영위 29 각호 사업에 부대 관련되는 일체의 사업의 경영 및 투자 영위 2) 사업목적 변경 내용 구분 변경일 사업목적 변경 전 변경 후",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 105건 / 환헤지/파생상품 단서 10건 / 외화부채·수입원가 부담 단서 8건 / 공시신뢰도 A,✅
